DummyID,ID,Q1_Q10,Q1,S1a,Wave,Quarter,S0,S1b,S1c,Q0,Q20 (1/6),Q20 (2/6),Q20 (3/6),Q20 (4/6),Q20 (5/6),Q20 (6/6),Q21 (1/2),Q21 (2/2),Q18 (1/8),Q18 (2/8),Q18 (3/8),Q18 (4/8),Q18 (5/8),Q18 (6/8),Q18 (7/8),Q18 (8/8),Q2,Q2_1,Q2_2,Q3,Q3_1,Q4,Q5,Q6,Q7,Q8,Q9a_R1,Q9a_R2,Q9a_R4,Q9a_R6,Q9a_R7,Q9a_R8,Q9a_R9,Q9a_The lowest rated product's score,Q9a_The lowest rated product,Q9a_1,Q9_R1,Q9_R2,Q9_R3,Q9_R4,Q9_R6,Q9_The lowest rated channel's score,Q9_The lowest rated channel,Q9_1,Q23_R1,Q23_R2,Q23_R3,Q23_R4,Q23_R5,Q23_R6,Q18a,Q18a.1,Q18a.2,Q18a.3,Q18b,Q18b.1,Q18b.2,Q18b.3,Q18c.1,Q18c.2,Q18c.3,Q18c.4,Q18a_Techcombank,Q18a_ACB,Q18a_Vietcombank,Q18a_BIDV,Q18a_MBBank,Q18a_VPBank,Q18a.1_Techcombank,Q18a.1_ACB,Q18a.1_Vietcombank,Q18a.1_BIDV,Q18a.1_MBBank,Q18a.1_VPBank,Q18a.2_Techcombank,Q18a.2_ACB,Q18a.2_Vietcombank,Q18a.2_BIDV,Q18a.2_MBBank,Q18a.2_VPBank,Q18a.3_Techcombank,Q18a.3_ACB,Q18a.3_Vietcombank,Q18a.3_BIDV,Q18a.3_MBBank,Q18a.3_VPBank,Q18b_Techcombank,Q18b_ACB,Q18b_Vietcombank,Q18b_BIDV,Q18b_MBBank,Q18b_VPBank,Q18b.1_Techcombank,Q18b.1_ACB,Q18b.1_Vietcombank,Q18b.1_BIDV,Q18b.1_MBBank,Q18b.1_VPBank,Q18b.2_Techcombank,Q18b.2_ACB,Q18b.2_Vietcombank,Q18b.2_BIDV,Q18b.2_MBBank,Q18b.2_VPBank,Q18b.3_Techcombank,Q18b.3_ACB,Q18b.3_Vietcombank,Q18b.3_BIDV,Q18b.3_MBBank,Q18b.3_VPBank,Q18c.1_Techcombank,Q18c.1_ACB,Q18c.1_Vietcombank,Q18c.1_BIDV,Q18c.1_MBBank,Q18c.1_VPBank,Q18c.2_Techcombank,Q18c.2_ACB,Q18c.2_Vietcombank,Q18c.2_BIDV,Q18c.2_MBBank,Q18c.2_VPBank,Q18c.3_Techcombank,Q18c.3_ACB,Q18c.3_Vietcombank,Q18c.3_BIDV,Q18c.3_MBBank,Q18c.3_VPBank,Q18c.4_Techcombank,Q18c.4_ACB,Q18c.4_Vietcombank,Q18c.4_BIDV,Q18c.4_MBBank,Q18c.4_VPBank,Quarter,Convenience,Product,Service,Experience,Price_Promotion,Convenience/Positive,Convenience/Negative,Product/Positive,Product/Negative,Service/Positive,Service/Negative,Experience/Positive,Experience/Negative,Price_Promotion/Positive,Price_Promotion/Negative,Convenience/Positive/AppIBstability,Convenience/Negative/AppIBstability,Convenience/Negative/SlowFailedTransfer,Convenience/Negative/DelayedNoNotification,Convenience/Negative/OverallAppPerformanceIssues,Convenience/Negative/FrequentMaintenance,Convenience/Positive/AppIBfeatures,Convenience/Negative/AppIBfeatures,Convenience/Positive/AppIBinterface,Convenience/Negative/AppIBinterface,Convenience/Positive/AppIBingeneral,Convenience/Negative/AppIBingeneral,Convenience/Positive/ATM,Convenience/Negative/ATM,Convenience/Positive/Branch,Convenience/Negative/Branch,Convenience/Positive/Other,Convenience/Negative/Other,Product/Positive/Productfeatures,Product/Negative/Productfeatures,Product/Positive/Productdiversity,Product/Negative/Productdiversity,Product/Positive/Security,Product/Negative/Security,Product/Positive/Partnership,Product/Negative/Partnership,Product/Positive/Specialaccount,Product/Negative/Specialaccount,Product/Positive/Other,Product/Negative/Other,Service/Positive/Servicespeed,Service/Negative/Servicespeed,Service/Positive/Standardprocess,Service/Negative/Standardprocess,Service/Positive/Other,Service/Negative/Other,Experience/Positive/Staffattitude,Experience/Negative/Staffattitude,Experience/Positive/Customerservice,Experience/Negative/Customerservice,Experience/Positive/Staffconsultingskill,Experience/Negative/Staffconsultingskill,Experience/Positive/Branding,Experience/Negative/Branding,Experience/Positive/Other,Experience/Negative/Other,Price_Promotion/Positive/Fees,Price_Promotion/Negative/Fees,Price_Promotion/Positive/Interestrate,Price_Promotion/Positive/Loaninterestrate,Price_Promotion/Negative/Interestrate,Price_Promotion/Negative/Loaninterestrate,Price_Promotion/Positive/Promotion,Price_Promotion/Negative/Promotion,Price_Promotion/Positive/Others,Price_Promotion/Negative/Others
Q1_Jul'25###40604Juyb9qka8aas5z60SF7jiw==,40604Juyb9qka8aas5z60SF7jiw==,Q1,MBBank,36-45,Jul'25,Q3'25,Offline,Female,Ho Chi Minh,MAFF,MBBank,,,,,,MBBank,,BIDV,VPBank,MSB,Vietinbank,Techcombank,ACB,Vietcombank,,9,"Ngân hàng này uy tín, app dễ dùng",Không có,10,"Ứng dụng dễ dùng, kết nối mạng ổn định",5,4,4,5,4,4,4, I do not use this bank product,4, I do not use this bank product, I do not use this bank product, I do not use this bank product,4,Terms deposit,Lãi suất hơi thấp,5,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,4,4,ATM,"Khi rút tiền không chia nhiều mệnh giá, thường tập trung có 1 mệnh giá",9.0,8.0,10.0,9.0,9.0,10.0,,,,,MBBank,MBBank,MBBank,MBBank,MBBank,MBBank,MBBank,MBBank,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,Q3'25,1.041777777777778,0.0,0.0,1.0416363636363637,0.0,1.0596181832107843,0.0,0.0,0.0,0.0,0.0,1.0595873579545456,,0.0,0.0,0.0,,,,0.0,,0.0,,1.0597723094919789,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0596595341642756,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,
Q1_Jul'25###40605+/x2DDBmrNLxP6kUdSXPNQ==,40605+/x2DDBmrNLxP6kUdSXPNQ==,Q1,Techcombank,36-45,Jul'25,Q3'25,Offline,Female,Ho Chi Minh,AFF,Techcombank,,,,,,Techcombank,,MBBank,VPBank,MSB,Vietinbank,ACB,Vietcombank,BIDV,,9,Có danh tiếng tốt nhiều quyền lợi và ưu đãi cho khách hàng,Có thêm nhiều lựa chọn ưu đãi hấp dẫn hơn cho các sản phẩm thẻ tín dụng,10,"Ứng dụng không bị lỗi khi giao dịch, chạy nhanh",4,4,4,5,5,5,4, I do not use this bank product,5, I do not use this bank product,5, I do not use this bank product,4,Credit card,Chương trình ưu đãi và hoàn tiền không đa dạng và hấp dẫn cho khách hàng,5,5,4,Not use in recent 1 month,5,4,Call Center,Còn gặp khó khăn trong việc kết nối với nhân viên tổng đài,10.0,9.0,10.0,10.0,10.0,9.0,Techcombank,Techcombank,Techcombank,Techcombank,,,,,Techcombank,Techcombank,Techcombank,Techcombank,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,Q3'25,0.0,0.8404444444444444,0.0,0.8403076923076923,0.8402777777777778,0.0,0.0,0.9004641544117645,0.0,0.0,,0.9005503393665156,,0.900555491727941,0.0,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.900220588235294,,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.9006766270337921,,0.0,,0.0,0.0,0.0,,,,0.900220588235294,0.0,,
Q1_Jul'25###40606T3iSy+WTV61O7O5USDtnHw==,40606T3iSy+WTV61O7O5USDtnHw==,Q1,Vietcombank,36-45,Jul'25,Q3'25,Offline,Male,Ha Noi,AFF,Vietcombank,,,,,,Vietcombank,,VPBank,MSB,Vietinbank,Techcombank,ACB,BIDV,MBBank,,10,"nhân viên thân thiện, giao dịch nhanh, xử lý vấn đề nhanh chóng và hiệu quả",không có,10,"giao diện đẹp mắt, dễ nhìn và dễ sử dụng",5,5,5,5,5,5,5,5,5,4,5,4,4,Unsecured Loan/ Overdraft without Collateral,thủ tục vẫn còn hơi phức tạp,5,4,5,4,5,4,Fanpage,vì nhiều thông tin quá nên khi tôi cần tìm thông tin mong muốn sẽ hơi khó.,9.0,10.0,10.0,10.0,10.0,10.0,Vietcombank,Vietcombank,Vietcombank,Vietcombank,,,,,Vietcombank,Vietcombank,Vietcombank,Vietcombank,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,Q3'25,0.0,0.0,0.9089655172413793,0.9090322580645162,0.0,0.0,0.0,0.0,0.0,0.7786017922794117,0.0,0.7786916593968096,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.7784658394607843,0.0,0.0,0.0,0.7788057215073529,0.0,0.7784658394607843,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,
Q1_Jul'25###40607lfPg0K9fxSo/CH4Y/eFuuQ==,40607lfPg0K9fxSo/CH4Y/eFuuQ==,Q1,BIDV,46-55,Jul'25,Q3'25,Offline,Female,Ha Noi,MAFF,BIDV,,,,,,BIDV,,MSB,Vietinbank,Techcombank,ACB,Vietcombank,MBBank,VPBank,,9,"đây là 1 trong 10 ngân hàng uy tín nhất việt nam, được nhiều người tin tưởng sử dụng, dịch vụ về khách hàng tốt đáng để chia sè22",khong,9,"dễ dùng tao tác trên app dễ, chuyển khoản nhanh",4,4,4,5,4,4, I do not use this bank product, I do not use this bank product, I do not use this bank product, I do not use this bank product, I do not use this bank product, I do not use this bank product,4,Debit,thẻ thanh toán được ở mọi nơi rất tiện lợi,4,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,5,4,Branch,"tôi thích có nhiều chi nhánh hơn để thuận tiện giao dịch , nhân viên khi giao tiếp với khách niềm nở và tươi cười hơn",9.0,9.0,10.0,9.0,9.0,9.0,,,,,BIDV,BIDV,BIDV,BIDV,BIDV,BIDV,BIDV,BIDV,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,Q3'25,0.0,0.0,1.0752,1.0751923076923076,0.0,0.0,0.0,0.0,0.0,1.009518119747899,0.0,1.0095707179930797,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,1.0092945772058823,0.0,0.0,,0.0,0.0,0.0,,1.0095416505417958,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Q1_Jul'25###40608fYVifJGEjPGp5+Mu7ygO/w==,40608fYVifJGEjPGp5+Mu7ygO/w==,Q1,Techcombank,25-35,Jul'25,Q3'25,Offline,Female,Ha Noi,AFF,Techcombank,,,,,,Techcombank,,Vietinbank,ACB,Vietcombank,BIDV,MBBank,VPBank,,,9,"nhân viên nhiệt tình, giao diện app dễ sử dụng",thỉnh thoảng hệ thống hay bị gián đoạn khi giao dịch vào giờ cao điểm,9,giao diện dễ nhìn và dễ sử dụng,4,4,4,4,4,4,4,3,4,4,4,4,3,Banca,sản phẩm bảo hiểm của teck ít quyền lợi hơn so với các sản phẩm bảo hiểm của các đơn vị bảo hiểm khác,4,4,4,4,4,4,Telesales,"đôi khi nhân viên gọi điện vào khung giờ tôi bận, điều đó khiến tôi không được thoải mái",10.0,9.0,10.0,10.0,10.0,10.0,Techcombank,Techcombank,Techcombank,Techcombank,,,,,Techcombank,Techcombank,Techcombank,Techcombank,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,Q3'25,0.8404,0.0,0.0,0.8403076923076923,0.0,0.9006671262254901,0.0,0.0,0.0,0.0,,0.9005503393665156,,0.0,0.0,0.0,,,,0.0,,0.0,,0.900220588235294,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.9009350490196077,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,
Q1_Jul'25###406094jtlgFr9TJkszaVroaHk/Q==,406094jtlgFr9TJkszaVroaHk/Q==,Q1,ACB,46-55,Jul'25,Q3'25,Offline,Female,Ha Noi,AFF,Vietcombank,ACB,,,,,ACB,,Techcombank,BIDV,MBBank,VPBank,MSB,Vietinbank,,,9,"Giao dịch nhanh, nhân viên phục vụ nhiệt tình, Dịch vụ an toàn, bảo mật cao.",Không có,9,"Giao diện có màu xanh nổi bật và bắt mắt, Ap chuyển tiền nhanh, ít khi bị lỗi khi giao dịch.",5,4,5,4,4, I do not use this bank product, I do not use this bank product, I do not use this bank product,4, I do not use this bank product, I do not use this bank product, I do not use this bank product,4,Terms deposit,"Lãi suất hấp dẫn, linh hoạt trong kỳ hạn và rút tiền, với sự uy tín và an toàn của ngân .",4,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,4,4,Branch,đến phòng giao dịch đôi khi cần phải chờ đợi khá lâu ,9.0,9.0,10.0,9.0,8.0,10.0,ACB,ACB,ACB,Missing lable,,,,,ACB,ACB,ACB,ACB,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,Q3'25,0.0,1.0867857142857142,1.0870967741935484,1.087,0.0,0.0,0.0,1.1402399067265794,0.0,1.140092545638945,0.0,1.140092545638945,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.140487132352941,,0.0,,0.0,,0.0,,1.1398514093137253,0.0,0.0,,0.0,0.0,1.1399912683823528,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
Q1_Jul'25###40610VpraR0OtEmtrsM+HV1lVDw==,40610VpraR0OtEmtrsM+HV1lVDw==,Q1,MBBank,46-55,Jul'25,Q3'25,Offline,Female,Ho Chi Minh,AFF,MBBank,BIDV,,,,,MBBank,,Vietcombank,VPBank,MSB,Vietinbank,Techcombank,ACB,,,9,Miễn phí nhiều loại phí giao dịch tài khoản và thẻ giúp tôi tiết kiệm chi phí,Không có,10,"Miễn phí chuyển tiền 24/7
Bảo mật cao",5,4,4,5,5,5,5, I do not use this bank product,4, I do not use this bank product,5, I do not use this bank product,4,Terms deposit,Khi tất toán trước hạn sẽ không nhận được toàn bộ số tiền lãi như khi để đến ngày đáo hạn,5,5,5,Not use in recent 1 month,4,4,ATM,Đôi khi không đủ tiền trong máy,9.0,9.0,10.0,10.0,10.0,10.0,MBBank,MBBank,MBBank,MBBank,,,,,MBBank,MBBank,MBBank,MBBank,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,Q3'25,0.0,0.0,0.0,0.0,1.0417391304347827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0595289522058824,0.0,0.0,,,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.0599572610294117,,0.0,0.0,0.0,0.0,0.0,,,
Q1_Jul'25###40611m4T2euN20goIw7MulXcHvA==,40611m4T2euN20goIw7MulXcHvA==,Q1,Vietcombank,36-45,Jul'25,Q3'25,Offline,Male,Ha Noi,AFF,Vietcombank,,,,,,Vietcombank,,BIDV,MBBank,VPBank,MSB,Vietinbank,Techcombank,ACB,,9,Dịch vụ về các sản phẩm và các giải pháp thanh toán nhanh hiện đại,Không có,10,"Thiết kế giao diện dễ nhìn,giao dịch chuyển khoản nhanh không bị lỗi app khi truy cập,an toàn bảo mật thông tin tốt",5,4,4,5,5, I do not use this bank product,5, I do not use this bank product,5, I do not use this bank product, I do not use this bank product, I do not use this bank product,,,,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,5,5,,,,9.0,10.0,10.0,9.0,10.0,10.0,Vietcombank,Vietcombank,Vietcombank,Vietcombank,,,,,Vietcombank,Vietcombank,Vietcombank,Vietcombank,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,Q3'25,0.0,0.0,0.9089655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.7786017922794117,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.7784658394607843,0.0,0.0,0.0,0.7788057215073529,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,
Q1_Jul'25###40612Z+TiN+vt3Bkm4kKH2faFyg==,40612Z+TiN+vt3Bkm4kKH2faFyg==,Q1,Vietcombank,36-45,Jul'25,Q3'25,Offline,Female,Ha Noi,MAFF,Vietcombank,VPBank,,,,,Vietcombank,,MBBank,MSB,Vietinbank,Techcombank,ACB,BIDV,,,10,Ngân hàng uy tín và là ngân hàng nhận lương của tôi hàng tháng,Không có,10,"Ứng dụng vào nhanh không hay bị lỗi, khi tôi chuyển tiền không mất nhiều thao tác thực hiện.",4,5,4,5,4,5, I do not use this bank product, I do not use this bank product,4, I do not use this bank product, I do not use this bank product, I do not use this bank product,4,Terms deposit,Không có,5,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,4,4,ATM,Quanh nhà tôi có ít cây rút tiền của Vietcombank,10.0,9.0,10.0,10.0,9.0,10.0,,,,,Vietcombank,Vietcombank,Vietcombank,Vietcombank,Vietcombank,Vietcombank,Vietcombank,Vietcombank,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,Q3'25,0.0,0.0,0.0,0.9090322580645162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7786916593968096,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.7786094877219756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,
Q1_Jul'25###40613ZlTPPBZ76tSmg0sQASn5Ow==,40613ZlTPPBZ76tSmg0sQASn5Ow==,Q1,Vietcombank,36-45,Jul'25,Q3'25,Offline,Female,Ho Chi Minh,AFF,Vietcombank,,,,,,Vietcombank,,MSB,Vietinbank,Techcombank,ACB,BIDV,MBBank,VPBank,,10,"Ngân hàng lâu đời nên phổ biến có nhiều người dùng
Nhân viên giao dịch nói chuyện với khách hàng lịch sự,",Không có,9,"Chuyển khoản liên ngân hàng nhanh chóng, không tốn phí chuyển khoản, hạn mức chuyển khoản cao",5,4,5,5,4,5,5, I do not use this bank product,5, I do not use this bank product, I do not use this bank product, I do not use this bank product,,,,5,Not use in recent 1 month,4,Not use in recent 1 month,4,4,ATM,ATM thường hay hết tiền,10.0,10.0,10.0,10.0,9.0,9.0,Vietcombank,Vietcombank,Vietcombank,Vietcombank,,,,,Vietcombank,Vietcombank,Vietcombank,Vietcombank,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,Q3'25,0.0,0.0,0.0,0.9090322580645162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7786916593968096,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.7784658394607843,,0.0,,0.0,0.0,0.7786094877219756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,
Q1_Jul'25###40614fROMn+pKT+ozmztmqYumWA==,40614fROMn+pKT+ozmztmqYumWA==,Q1,Vietcombank,46-55,Jul'25,Q3'25,Offline,Male,Ho Chi Minh,AFF,Techcombank,Vietcombank,,,,,Vietcombank,,Vietinbank,ACB,BIDV,MBBank,VPBank,MSB,,,8,Bảo mật thông tin khách hàng khỏi các nguy cơ tấn công mạng,,8,Cải thiện tốc độ và tính năng của ứng dụng để người dùng tốt hơn,5,4,4,5,4,4,5, I do not use this bank product,5, I do not use this bank product,5, I do not use this bank product,4,Debit,Cần tăng cường bảo mật cao cho khách hàng,5,5,5,4,4,4,ATM,Nên thiết kế giao diện ATM đơn giản dễ hiểu cho những người dùng lớn tuổi để sử dụng,8.0,8.0,9.0,10.0,10.0,9.0,Vietcombank,Vietcombank,Vietcombank,Vietcombank,,,,,Vietcombank,Vietcombank,Vietcombank,Vietcombank,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,Q3'25,0.0,0.9090625,0.0,0.0,0.0,0.0,0.0,0.0,1.7877006172839507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7877006172839507,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,
Q1_Jul'25###40615GKKcCmqXNOe2wmocslmOeA==,40615GKKcCmqXNOe2wmocslmOeA==,Q1,BIDV,36-45,Jul'25,Q3'25,Offline,Female,Ho Chi Minh,AFF,BIDV,,,,,,BIDV,,Techcombank,ACB,Vietcombank,MBBank,VPBank,MSB,Vietinbank,,9,"Lãi gửi tiền tiết kiệm cao ,phòng giao dịch an ninh tốt yên tâm khi giao dịch .bảo mật thông tin cá nhân khách hàng tốt .",Bãi gửi xe nên có mái che rộng để che cho khách tới giao dịch .,9,"Các chức năng sắp xếp dễ nhìn .chuyển khoản nhanh ,an toàn .",5,4,4,4,5,4,4, I do not use this bank product,5, I do not use this bank product,4, I do not use this bank product,4,Secured Loan,Cần vay vốn gấp thủ tục vay còn phải chờ xét duyệt lâu .,4,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,5,4,Branch,Bãi giữ xe nắng không có mái che cho khách .,8.0,9.0,10.0,8.0,9.0,10.0,BIDV,BIDV,BIDV,BIDV,,,,,BIDV,BIDV,BIDV,BIDV,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,Q3'25,0.0,1.075357142857143,0.0,0.0,1.075217391304348,0.0,0.0,1.009468443627451,0.0,0.0,0.0,0.0,0.0,1.0096556843891402,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0098161764705882,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0092945772058823,0.0,0.0,0.0,0.0,0.0,,
Q1_Jul'25###40616jsUBZ2QHjfQTBfAnPvwFfw==,40616jsUBZ2QHjfQTBfAnPvwFfw==,Q1,Vietcombank,46-55,Jul'25,Q3'25,Offline,Female,Ho Chi Minh,AFF,ACB,Vietcombank,,,,,Vietcombank,,BIDV,MBBank,VPBank,MSB,Vietinbank,Techcombank,,,10,Vietcombank luôn giữ chữ tín về tín bảo mẩt cá thông tin của khách hàng,Không cần gì cả,10,Ứng dụng có dung lượng thấp không chiếm nhiều bộ nhớ trên điện thoại,5,4,5,4,5,5,5, I do not use this bank product, I do not use this bank product, I do not use this bank product, I do not use this bank product, I do not use this bank product,,,,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,5,5,,,,9.0,9.0,10.0,9.0,10.0,9.0,Vietcombank,Vietcombank,Vietcombank,Vietcombank,,,,,Vietcombank,Vietcombank,Vietcombank,Vietcombank,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,Q3'25,0.0,0.9090625,0.0,0.9090322580645162,0.0,0.0,0.0,0.7784998276654411,0.0,0.0,0.0,0.7786916593968096,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7785610064338234,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.7786094877219756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,
